subclass,skill_group,skill,skill_level,skill_number,branches_from
Custom.Crafter,Craft,Feather Working,,0,
Custom.Crafter,Craft,Fletchery,,0,
Custom.Crafter,Craft,Floristry,,0,
Custom.Crafter,Craft,Instrument Making,,0,
Custom.Crafter,Craft,Jewelry Making,,0,
Custom.Crafter,Craft,Knife Making,,0,
Custom.Crafter,Craft,Leatherworking,,0,
Custom.Crafter,Craft,Lumberjacking,,0,
Custom.Crafter,Craft,Pick Making,,0,
Custom.Crafter,Craft,Spear Making,,0,
Custom.Crafter,Craft,Stonecrafting,,0,
Custom.Crafter,Craft,Sword Making,,0,
Custom.Crafter,Craft,Tanning,,0,
Custom.Crafter,Craft,Tent Making,,0,
Custom.Crafter,Craft,Tool Making,master,4,
Custom.Crafter,Craft,Wagon Making,,0,
Custom.Crafter,Craft,Woodworking,,0,
Custom.Crafter,Language,Allundean,,0,
Custom.Crafter,Language,Bendune,,0,
Custom.Crafter,Language,Cavilish,,0,
Custom.Crafter,Language,Mirukkium,,0,
Custom.Crafter,Language,Tribal Accent,,0,
Custom.Crafter,Manipulation,Bandage,,0,
Custom.Crafter,Manipulation,Pick,,0,
Custom.Crafter,Manipulation,Pilot,,0,
Custom.Crafter,Manipulation,Poisoning,,0,
Custom.Crafter,Manipulation,Ride,,0,
Custom.Crafter,Manipulation,Skinning,,0,
Custom.Crafter,Manipulation,Sleight of Hand,,0,
Custom.Crafter,Manipulation,Steal,,0,
Custom.Crafter,Perception,Direction Sense,,0,
Custom.Crafter,Perception,Forage,,0,
Custom.Crafter,Perception,Hunt (city),,0,
Custom.Crafter,Perception,Hunt (wilderness),,0,
Custom.Crafter,Perception,Listen (city),,0,
Custom.Crafter,Perception,Listen (wilderness),,0,
Custom.Crafter,Perception,Peek,,0,
Custom.Crafter,Perception,Scan,,0,
Custom.Crafter,Perception,Search,,0,
Custom.Crafter,Perception,Watch,,0,
Custom.Crafter,Perk,Alcohol Tolerance Perk,,0,
Custom.Crafter,Perk,Better Movement Regeneration,,0,
Custom.Crafter,Perk,City Forage,,0,
Custom.Crafter,Perk,City Hunt,,0,
Custom.Crafter,Perk,City Stealth,,0,
Custom.Crafter,Perk,Customcraft,,0,
Custom.Crafter,Perk,Hitch 2 Mounts,,0,
Custom.Crafter,Perk,Learn Languages Perk,,0,
Custom.Crafter,Perk,Learn Ride Faster,,0,
Custom.Crafter,Perk,Pain Tolerance Perk,,0,
Custom.Crafter,Perk,Tame Mounts,,0,
Custom.Crafter,Perk,Wilderness Forage,,0,
Custom.Crafter,Perk,Wilderness Hunt,,0,
Custom.Crafter,Perk,Wilderness Quit,,0,
Custom.Crafter,Perk,Wilderness Stealth,,0,
Custom.Crafter,Stealth,Climb,,0,
Custom.Crafter,Stealth,Hide (city),,0,
Custom.Crafter,Stealth,Hide (wilderness),,0,
Custom.Crafter,Stealth,Sneak (city),,0,
Custom.Crafter,Stealth,Sneak (wilderness),,0,
Custom.Crafter,Weapon,Bludgeoning Weapons,,0,
Custom.Crafter,Weapon,Chopping Weapons,,0,
Custom.Crafter,Weapon,Piercing Weapons,,0,
Custom.Crafter,Weapon,Slashing Weapons,,0,
Forester,Barter,Haggle,advanced,3,
Forester,Barter,Value,advanced,3,
Forester,Combat,Archery,,0,
Forester,Combat,Backstab,,0,
Forester,Combat,Bash,,0,
Forester,Combat,Blind Fighting,,0,
Forester,Combat,Blowgun Use,,0,
Forester,Combat,Charge,,0,
Forester,Combat,Crossbow Use,,0,
Forester,Combat,Disarm,,0,
Forester,Combat,Dual Wield,,0,
Forester,Combat,Flee,,0,
Forester,Combat,Guarding,,0,
Forester,Combat,Hack,,0,
Forester,Combat,Kick,,0,
Forester,Combat,Parry,,0,
Forester,Combat,Rescue,,0,
Forester,Combat,Riposte,,0,
Forester,Combat,Sap,,0,
Forester,Combat,Shield Use,,0,
Forester,Combat,Sling Use,,0,
Forester,Combat,Subdue,,0,
Forester,Combat,Threaten,,0,
Forester,Combat,Throw,,0,
Forester,Combat,Two Handed,,0,
Forester,Craft,Armor Making,,0,
Forester,Craft,Armor Repair,,0,
Forester,Craft,Axe Making,master,4,
Forester,Craft,Bandage Making,,0,
Forester,Craft,Basketweaving,,0,
Forester,Craft,Bow Making,,0,
Forester,Craft,Brew,,0,
Forester,Craft,Clayworking,,0,
Forester,Craft,Clothworking,,0,
Forester,Craft,Club Making,master,4,
Forester,Craft,Cooking,,0,
Forester,Craft,Dyeing,,0,
Forester,Craft,Feather Working,,0,
Forester,Craft,Fletchery,,0,
Forester,Craft,Floristry,,0,
Forester,Craft,Instrument Making,,0,
Forester,Craft,Jewelry Making,,0,
Forester,Craft,Knife Making,,0,
Forester,Craft,Leatherworking,,0,
Forester,Craft,Lumberjacking,master,4,
Forester,Craft,Pick Making,,0,
Forester,Craft,Spear Making,,0,
Forester,Craft,Stonecrafting,,0,
Forester,Craft,Sword Making,,0,
Forester,Craft,Tanning,,0,
Forester,Craft,Tent Making,,0,
Forester,Craft,Tool Making,,0,
Forester,Craft,Wagon Making,,0,
Forester,Craft,Woodworking,master,4,
Forester,Language,Allundean,,0,
Forester,Language,Bendune,,0,
Forester,Language,Cavilish,,0,
Forester,Language,Mirukkium,,0,
Forester,Language,Tribal Accent,,0,
Forester,Manipulation,Bandage,,0,
Forester,Manipulation,Pick,,0,
Forester,Manipulation,Pilot,,0,
Forester,Manipulation,Poisoning,,0,
Forester,Manipulation,Ride,,0,
Forester,Manipulation,Skinning,journeyman,2,
Forester,Manipulation,Sleight of Hand,,0,
Forester,Manipulation,Steal,,0,
Forester,Perception,Direction Sense,advanced,3,
Forester,Perception,Forage,,0,
Forester,Perception,Hunt (city),,0,
Forester,Perception,Hunt (wilderness),journeyman,2,
Forester,Perception,Listen (city),,0,
Forester,Perception,Listen (wilderness),,0,
Forester,Perception,Peek,,0,
Forester,Perception,Scan,,0,
Forester,Perception,Search,,0,
Forester,Perception,Watch,,0,
Forester,Perk,Alcohol Tolerance Perk,,0,
Forester,Perk,Better Movement Regeneration,,0,
Forester,Perk,City Forage,,0,
Forester,Perk,City Hunt,,0,
Forester,Perk,City Stealth,,0,
Forester,Perk,Customcraft,,0,
Forester,Perk,Hitch 2 Mounts,,0,
Forester,Perk,Learn Languages Perk,,0,
Forester,Perk,Learn Ride Faster,,0,
Forester,Perk,Pain Tolerance Perk,,0,
Forester,Perk,Tame Mounts,,0,
Forester,Perk,Wilderness Forage,,0,
Forester,Perk,Wilderness Hunt,x,1,
Forester,Perk,Wilderness Quit,,0,
Forester,Perk,Wilderness Stealth,,0,
Forester,Stealth,Climb,,0,
Forester,Stealth,Hide (city),,0,
Forester,Stealth,Hide (wilderness),,0,
Forester,Stealth,Sneak (city),,0,
Forester,Stealth,Sneak (wilderness),,0,
Forester,Weapon,Bludgeoning Weapons,,0,
Forester,Weapon,Chopping Weapons,,0,
Forester,Weapon,Piercing Weapons,,0,
Forester,Weapon,Slashing Weapons,,0,
Jeweler,Barter,Haggle,advanced,3,
Jeweler,Barter,Value,advanced,3,
Jeweler,Combat,Archery,,0,
Jeweler,Combat,Backstab,,0,
Jeweler,Combat,Bash,,0,
Jeweler,Combat,Blind Fighting,,0,
Jeweler,Combat,Blowgun Use,,0,
Jeweler,Combat,Charge,,0,
Jeweler,Combat,Crossbow Use,,0,
Jeweler,Combat,Disarm,,0,
Jeweler,Combat,Dual Wield,,0,
Jeweler,Combat,Flee,,0,
Jeweler,Combat,Guarding,,0,
Jeweler,Combat,Hack,,0,
Jeweler,Combat,Kick,,0,
Jeweler,Combat,Parry,,0,
Jeweler,Combat,Rescue,,0,
Jeweler,Combat,Riposte,,0,
Jeweler,Combat,Sap,,0,
Jeweler,Combat,Shield Use,,0,
Jeweler,Combat,Sling Use,,0,
Jeweler,Combat,Subdue,,0,
Jeweler,Combat,Threaten,,0,
Jeweler,Combat,Throw,,0,
Jeweler,Combat,Two Handed,,0,
Jeweler,Craft,Armor Making,,0,
Jeweler,Craft,Armor Repair,,0,
Jeweler,Craft,Axe Making,,0,
Jeweler,Craft,Bandage Making,,0,
Jeweler,Craft,Basketweaving,,0,
Jeweler,Craft,Bow Making,,0,
Jeweler,Craft,Brew,,0,
Jeweler,Craft,Clayworking,,0,
Jeweler,Craft,Clothworking,,0,
Jeweler,Craft,Club Making,,0,
Jeweler,Craft,Cooking,,0,
Jeweler,Craft,Dyeing,,0,
Jeweler,Craft,Feather Working,advanced,3,
Jeweler,Craft,Fletchery,,0,
Jeweler,Craft,Floristry,,0,
Jeweler,Craft,Instrument Making,,0,
Jeweler,Craft,Jewelry Making,master,4,
Jeweler,Craft,Knife Making,,0,
Jeweler,Craft,Leatherworking,,0,
Jeweler,Craft,Lumberjacking,,0,
Jeweler,Craft,Pick Making,,0,
Jeweler,Craft,Spear Making,,0,
Jeweler,Craft,Stonecrafting,advanced,3,
Jeweler,Craft,Sword Making,,0,
Jeweler,Craft,Tanning,,0,
Jeweler,Craft,Tent Making,,0,
Jeweler,Craft,Tool Making,advanced,3,
Jeweler,Craft,Wagon Making,,0,
Jeweler,Craft,Woodworking,,0,
Jeweler,Language,Allundean,,0,
Jeweler,Language,Bendune,,0,
Jeweler,Language,Cavilish,,0,
Jeweler,Language,Mirukkium,,0,
Jeweler,Language,Tribal Accent,,0,
Jeweler,Manipulation,Bandage,,0,
Jeweler,Manipulation,Pick,,0,
Jeweler,Manipulation,Pilot,,0,
Jeweler,Manipulation,Poisoning,,0,
Jeweler,Manipulation,Ride,,0,
Jeweler,Manipulation,Skinning,,0,
Jeweler,Manipulation,Sleight of Hand,,0,
Jeweler,Manipulation,Steal,,0,
Jeweler,Perception,Direction Sense,,0,
Jeweler,Perception,Forage,advanced,3,
Jeweler,Perception,Hunt (city),,0,
Jeweler,Perception,Hunt (wilderness),,0,
Jeweler,Perception,Listen (city),,0,
Jeweler,Perception,Listen (wilderness),,0,
Jeweler,Perception,Peek,,0,
Jeweler,Perception,Scan,,0,
Jeweler,Perception,Search,,0,
Jeweler,Perception,Watch,,0,
Jeweler,Perk,Alcohol Tolerance Perk,,0,
Jeweler,Perk,Better Movement Regeneration,,0,
Jeweler,Perk,City Forage,,0,
Jeweler,Perk,City Hunt,,0,
Jeweler,Perk,City Stealth,,0,
Jeweler,Perk,Customcraft,,0,
Jeweler,Perk,Hitch 2 Mounts,,0,
Jeweler,Perk,Learn Languages Perk,,0,
Jeweler,Perk,Learn Ride Faster,,0,
Jeweler,Perk,Pain Tolerance Perk,,0,
Jeweler,Perk,Tame Mounts,,0,
Jeweler,Perk,Wilderness Forage,,0,
Jeweler,Perk,Wilderness Hunt,,0,
Jeweler,Perk,Wilderness Quit,,0,
Jeweler,Perk,Wilderness Stealth,,0,
Jeweler,Stealth,Climb,,0,
Jeweler,Stealth,Hide (city),,0,
Jeweler,Stealth,Hide (wilderness),,0,
Jeweler,Stealth,Sneak (city),,0,
Jeweler,Stealth,Sneak (wilderness),,0,
Jeweler,Weapon,Bludgeoning Weapons,,0,
Jeweler,Weapon,Chopping Weapons,,0,
Jeweler,Weapon,Piercing Weapons,,0,
Jeweler,Weapon,Slashing Weapons,,0,
Physician,Barter,Haggle,,0,
Physician,Barter,Value,,0,
Physician,Combat,Archery,,0,
Physician,Combat,Backstab,,0,
Physician,Combat,Bash,,0,
Physician,Combat,Blind Fighting,,0,
Physician,Combat,Blowgun Use,,0,
Physician,Combat,Charge,,0,
Physician,Combat,Crossbow Use,,0,
Physician,Combat,Disarm,,0,
Physician,Combat,Dual Wield,,0,
Physician,Combat,Flee,,0,
Physician,Combat,Guarding,,0,
Physician,Combat,Hack,,0,
Physician,Combat,Kick,,0,
Physician,Combat,Parry,,0,
Physician,Combat,Rescue,,0,
Physician,Combat,Riposte,,0,
Physician,Combat,Sap,,0,
Physician,Combat,Shield Use,,0,
Physician,Combat,Sling Use,,0,
Physician,Combat,Subdue,,0,
Physician,Combat,Threaten,,0,
Physician,Combat,Throw,,0,
Physician,Combat,Two Handed,,0,
Physician,Craft,Armor Making,,0,
Physician,Craft,Armor Repair,,0,
Physician,Craft,Axe Making,,0,
Physician,Craft,Bandage Making,master,4,
Physician,Craft,Basketweaving,,0,
Physician,Craft,Bow Making,,0,
Physician,Craft,Brew,master,4,
Physician,Craft,Clayworking,advanced,3,
Physician,Craft,Clothworking,,0,
Physician,Craft,Club Making,,0,
Physician,Craft,Cooking,,0,
Physician,Craft,Dyeing,,0,
Physician,Craft,Feather Working,,0,
Physician,Craft,Fletchery,,0,
Physician,Craft,Floristry,master,4,
Physician,Craft,Instrument Making,,0,
Physician,Craft,Jewelry Making,,0,
Physician,Craft,Knife Making,,0,
Physician,Craft,Leatherworking,,0,
Physician,Craft,Lumberjacking,,0,
Physician,Craft,Pick Making,,0,
Physician,Craft,Spear Making,,0,
Physician,Craft,Stonecrafting,,0,
Physician,Craft,Sword Making,,0,
Physician,Craft,Tanning,,0,
Physician,Craft,Tent Making,,0,
Physician,Craft,Tool Making,,0,
Physician,Craft,Wagon Making,,0,
Physician,Craft,Woodworking,,0,
Physician,Language,Allundean,,0,
Physician,Language,Bendune,,0,
Physician,Language,Cavilish,,0,
Physician,Language,Mirukkium,,0,
Physician,Language,Tribal Accent,,0,
Physician,Manipulation,Bandage,master,4,
Physician,Manipulation,Pick,,0,
Physician,Manipulation,Pilot,,0,
Physician,Manipulation,Poisoning,,0,
Physician,Manipulation,Ride,,0,
Physician,Manipulation,Skinning,,0,
Physician,Manipulation,Sleight of Hand,,0,
Physician,Manipulation,Steal,,0,
Physician,Perception,Direction Sense,,0,
Physician,Perception,Forage,advanced,3,
Physician,Perception,Hunt (city),,0,
Physician,Perception,Hunt (wilderness),,0,
Physician,Perception,Listen (city),,0,
Physician,Perception,Listen (wilderness),,0,
Physician,Perception,Peek,,0,
Physician,Perception,Scan,,0,
Physician,Perception,Search,,0,
Physician,Perception,Watch,,0,
Physician,Perk,Alcohol Tolerance Perk,,0,
Physician,Perk,Better Movement Regeneration,,0,
Physician,Perk,City Forage,,0,
Physician,Perk,City Hunt,,0,
Physician,Perk,City Stealth,,0,
Physician,Perk,Customcraft,,0,
Physician,Perk,Hitch 2 Mounts,,0,
Physician,Perk,Learn Languages Perk,,0,
Physician,Perk,Learn Ride Faster,,0,
Physician,Perk,Pain Tolerance Perk,,0,
Physician,Perk,Tame Mounts,,0,
Physician,Perk,Wilderness Forage,,0,
Physician,Perk,Wilderness Hunt,,0,
Physician,Perk,Wilderness Quit,,0,
Physician,Perk,Wilderness Stealth,,0,
Physician,Stealth,Climb,,0,
Physician,Stealth,Hide (city),,0,
Physician,Stealth,Hide (wilderness),,0,
Physician,Stealth,Sneak (city),,0,
Physician,Stealth,Sneak (wilderness),,0,
Physician,Weapon,Bludgeoning Weapons,,0,
Physician,Weapon,Chopping Weapons,,0,
Physician,Weapon,Piercing Weapons,,0,
Physician,Weapon,Slashing Weapons,,0,
Tailors,Barter,Haggle,advanced,3,
Tailors,Barter,Value,advanced,3,
Tailors,Combat,Archery,,0,
Tailors,Combat,Backstab,,0,
Tailors,Combat,Bash,,0,
Tailors,Combat,Blind Fighting,,0,
Tailors,Combat,Blowgun Use,,0,
Tailors,Combat,Charge,,0,
Tailors,Combat,Crossbow Use,,0,
Tailors,Combat,Disarm,,0,
Tailors,Combat,Dual Wield,,0,
Tailors,Combat,Flee,,0,
Tailors,Combat,Guarding,,0,
Tailors,Combat,Hack,,0,
Tailors,Combat,Kick,,0,
Tailors,Combat,Parry,,0,
Tailors,Combat,Rescue,,0,
Tailors,Combat,Riposte,,0,
Tailors,Combat,Sap,,0,
Tailors,Combat,Shield Use,,0,
Tailors,Combat,Sling Use,,0,
Tailors,Combat,Subdue,,0,
Tailors,Combat,Threaten,,0,
Tailors,Combat,Throw,,0,
Tailors,Combat,Two Handed,,0,
Tailors,Craft,Armor Making,,0,
Tailors,Craft,Armor Repair,,0,
Tailors,Craft,Axe Making,,0,
Tailors,Craft,Bandage Making,,0,
Tailors,Craft,Basketweaving,,0,
Tailors,Craft,Bow Making,,0,
Tailors,Craft,Brew,,0,
Tailors,Craft,Clayworking,,0,
Tailors,Craft,Clothworking,master,4,
Tailors,Craft,Club Making,,0,
Tailors,Craft,Cooking,,0,
Tailors,Craft,Dyeing,advanced,3,
Tailors,Craft,Feather Working,,0,
Tailors,Craft,Fletchery,,0,
Tailors,Craft,Floristry,,0,
Tailors,Craft,Instrument Making,,0,
Tailors,Craft,Jewelry Making,advanced,3,
Tailors,Craft,Knife Making,,0,
Tailors,Craft,Leatherworking,advanced,3,
Tailors,Craft,Lumberjacking,,0,
Tailors,Craft,Pick Making,,0,
Tailors,Craft,Spear Making,,0,
Tailors,Craft,Stonecrafting,,0,
Tailors,Craft,Sword Making,,0,
Tailors,Craft,Tanning,advanced,3,
Tailors,Craft,Tent Making,,0,
Tailors,Craft,Tool Making,advanced,3,
Tailors,Craft,Wagon Making,,0,
Tailors,Craft,Woodworking,,0,
Tailors,Language,Allundean,,0,
Tailors,Language,Bendune,,0,
Tailors,Language,Cavilish,,0,
Tailors,Language,Mirukkium,,0,
Tailors,Language,Tribal Accent,,0,
Tailors,Manipulation,Bandage,,0,
Tailors,Manipulation,Pick,,0,
Tailors,Manipulation,Pilot,,0,
Tailors,Manipulation,Poisoning,,0,
Tailors,Manipulation,Ride,,0,
Tailors,Manipulation,Skinning,,0,
Tailors,Manipulation,Sleight of Hand,,0,
Tailors,Manipulation,Steal,,0,
Tailors,Perception,Direction Sense,,0,
Tailors,Perception,Forage,,0,
Tailors,Perception,Hunt (city),,0,
Tailors,Perception,Hunt (wilderness),,0,
Tailors,Perception,Listen (city),,0,
Tailors,Perception,Listen (wilderness),,0,
Tailors,Perception,Peek,,0,
Tailors,Perception,Scan,,0,
Tailors,Perception,Search,,0,
Tailors,Perception,Watch,,0,
Tailors,Perk,Alcohol Tolerance Perk,,0,
Tailors,Perk,Better Movement Regeneration,,0,
Tailors,Perk,City Forage,,0,
Tailors,Perk,City Hunt,,0,
Tailors,Perk,City Stealth,,0,
Tailors,Perk,Customcraft,,0,
Tailors,Perk,Hitch 2 Mounts,,0,
Tailors,Perk,Learn Languages Perk,,0,
Tailors,Perk,Learn Ride Faster,,0,
Tailors,Perk,Pain Tolerance Perk,,0,
Tailors,Perk,Tame Mounts,,0,
Tailors,Perk,Wilderness Forage,,0,
Tailors,Perk,Wilderness Hunt,,0,
Tailors,Perk,Wilderness Quit,,0,
Tailors,Perk,Wilderness Stealth,,0,
Tailors,Stealth,Climb,,0,
Tailors,Stealth,Hide (city),,0,
Tailors,Stealth,Hide (wilderness),,0,
Tailors,Stealth,Sneak (city),,0,
Tailors,Stealth,Sneak (wilderness),,0,
Tailors,Weapon,Bludgeoning Weapons,,0,
Tailors,Weapon,Chopping Weapons,,0,
Tailors,Weapon,Piercing Weapons,,0,
Tailors,Weapon,Slashing Weapons,,0,
Weaponscrafter,Barter,Haggle,advanced,3,
Weaponscrafter,Barter,Value,advanced,3,
Weaponscrafter,Combat,Archery,,0,
Weaponscrafter,Combat,Backstab,,0,
Weaponscrafter,Combat,Bash,,0,
Weaponscrafter,Combat,Blind Fighting,,0,
Weaponscrafter,Combat,Blowgun Use,,0,
Weaponscrafter,Combat,Charge,,0,
Weaponscrafter,Combat,Crossbow Use,,0,
Weaponscrafter,Combat,Disarm,,0,
Weaponscrafter,Combat,Dual Wield,,0,
Weaponscrafter,Combat,Flee,,0,
Weaponscrafter,Combat,Guarding,,0,
Weaponscrafter,Combat,Hack,,0,
Weaponscrafter,Combat,Kick,,0,
Weaponscrafter,Combat,Parry,,0,
Weaponscrafter,Combat,Rescue,,0,
Weaponscrafter,Combat,Riposte,,0,
Weaponscrafter,Combat,Sap,,0,
Weaponscrafter,Combat,Shield Use,,0,
Weaponscrafter,Combat,Sling Use,,0,
Weaponscrafter,Combat,Subdue,,0,
Weaponscrafter,Combat,Threaten,,0,
Weaponscrafter,Combat,Throw,,0,
Weaponscrafter,Combat,Two Handed,,0,
Weaponscrafter,Craft,Armor Making,,0,
Weaponscrafter,Craft,Armor Repair,,0,
Weaponscrafter,Craft,Axe Making,master,4,
Weaponscrafter,Craft,Bandage Making,,0,
Weaponscrafter,Craft,Basketweaving,,0,
Weaponscrafter,Craft,Bow Making,,0,
Weaponscrafter,Craft,Brew,,0,
Weaponscrafter,Craft,Clayworking,,0,
Weaponscrafter,Craft,Clothworking,,0,
Weaponscrafter,Craft,Club Making,master,4,
Weaponscrafter,Craft,Cooking,,0,
Weaponscrafter,Craft,Dyeing,,0,
Weaponscrafter,Craft,Feather Working,,0,
Weaponscrafter,Craft,Fletchery,,0,
Weaponscrafter,Craft,Floristry,,0,
Weaponscrafter,Craft,Instrument Making,,0,
Weaponscrafter,Craft,Jewelry Making,,0,
Weaponscrafter,Craft,Knife Making,master,4,
Weaponscrafter,Craft,Leatherworking,,0,
Weaponscrafter,Craft,Lumberjacking,,0,
Weaponscrafter,Craft,Pick Making,,0,
Weaponscrafter,Craft,Spear Making,master,4,
Weaponscrafter,Craft,Stonecrafting,,0,
Weaponscrafter,Craft,Sword Making,master,4,
Weaponscrafter,Craft,Tanning,,0,
Weaponscrafter,Craft,Tent Making,,0,
Weaponscrafter,Craft,Tool Making,advanced,3,
Weaponscrafter,Craft,Wagon Making,,0,
Weaponscrafter,Craft,Woodworking,,0,
Weaponscrafter,Language,Allundean,,0,
Weaponscrafter,Language,Bendune,,0,
Weaponscrafter,Language,Cavilish,,0,
Weaponscrafter,Language,Mirukkium,,0,
Weaponscrafter,Language,Tribal Accent,,0,
Weaponscrafter,Manipulation,Bandage,,0,
Weaponscrafter,Manipulation,Pick,,0,
Weaponscrafter,Manipulation,Pilot,,0,
Weaponscrafter,Manipulation,Poisoning,,0,
Weaponscrafter,Manipulation,Ride,,0,
Weaponscrafter,Manipulation,Skinning,,0,
Weaponscrafter,Manipulation,Sleight of Hand,,0,
Weaponscrafter,Manipulation,Steal,,0,
Weaponscrafter,Perception,Direction Sense,,0,
Weaponscrafter,Perception,Forage,,0,
Weaponscrafter,Perception,Hunt (city),,0,
Weaponscrafter,Perception,Hunt (wilderness),,0,
Weaponscrafter,Perception,Listen (city),,0,
Weaponscrafter,Perception,Listen (wilderness),,0,
Weaponscrafter,Perception,Peek,,0,
Weaponscrafter,Perception,Scan,,0,
Weaponscrafter,Perception,Search,,0,
Weaponscrafter,Perception,Watch,,0,
Weaponscrafter,Perk,Alcohol Tolerance Perk,,0,
Weaponscrafter,Perk,Better Movement Regeneration,,0,
Weaponscrafter,Perk,City Forage,,0,
Weaponscrafter,Perk,City Hunt,,0,
Weaponscrafter,Perk,City Stealth,,0,
Weaponscrafter,Perk,Customcraft,,0,
Weaponscrafter,Perk,Hitch 2 Mounts,,0,
Weaponscrafter,Perk,Learn Languages Perk,,0,
Weaponscrafter,Perk,Learn Ride Faster,,0,
Weaponscrafter,Perk,Pain Tolerance Perk,,0,
Weaponscrafter,Perk,Tame Mounts,,0,
Weaponscrafter,Perk,Wilderness Forage,,0,
Weaponscrafter,Perk,Wilderness Hunt,,0,
Weaponscrafter,Perk,Wilderness Quit,,0,
Weaponscrafter,Perk,Wilderness Stealth,,0,
Weaponscrafter,Stealth,Climb,,0,
Weaponscrafter,Stealth,Hide (city),,0,
Weaponscrafter,Stealth,Hide (wilderness),,0,
Weaponscrafter,Stealth,Sneak (city),,0,
Weaponscrafter,Stealth,Sneak (wilderness),,0,
Weaponscrafter,Weapon,Bludgeoning Weapons,,0,
Weaponscrafter,Weapon,Chopping Weapons,,0,
Weaponscrafter,Weapon,Piercing Weapons,,0,
Weaponscrafter,Weapon,Slashing Weapons,,0,
Touched.Whiran,Barter,Haggle,,0,
Touched.Whiran,Barter,Value,,0,
Touched.Whiran,Combat,Archery,,0,
Touched.Whiran,Combat,Backstab,,0,
Touched.Whiran,Combat,Bash,,0,
Touched.Whiran,Combat,Blind Fighting,,0,
Touched.Whiran,Combat,Blowgun Use,,0,
Touched.Whiran,Combat,Charge,,0,
Touched.Whiran,Combat,Crossbow Use,,0,
Touched.Whiran,Combat,Disarm,,0,
Touched.Whiran,Combat,Dual Wield,,0,
Touched.Whiran,Combat,Flee,,0,
Touched.Whiran,Combat,Guarding,,0,
Touched.Whiran,Combat,Hack,,0,
Touched.Whiran,Combat,Kick,,0,
Touched.Whiran,Combat,Parry,,0,
Touched.Whiran,Combat,Rescue,,0,
Touched.Whiran,Combat,Riposte,,0,
Touched.Whiran,Combat,Sap,,0,
Touched.Whiran,Combat,Shield Use,,0,
Touched.Whiran,Combat,Sling Use,,0,
Touched.Whiran,Combat,Subdue,,0,
Touched.Whiran,Combat,Threaten,,0,
Touched.Whiran,Combat,Throw,,0,
Touched.Whiran,Combat,Two Handed,,0,
Touched.Whiran,Craft,Armor Making,,0,
Touched.Whiran,Craft,Armor Repair,,0,
Touched.Whiran,Craft,Axe Making,,0,
Touched.Whiran,Craft,Bandage Making,,0,
Touched.Whiran,Craft,Basketweaving,,0,
Touched.Whiran,Craft,Bow Making,,0,
Touched.Whiran,Craft,Brew,,0,
Touched.Whiran,Craft,Clayworking,,0,
Touched.Whiran,Craft,Clothworking,,0,
Touched.Whiran,Craft,Club Making,,0,
Touched.Whiran,Craft,Cooking,,0,
Touched.Whiran,Craft,Dyeing,,0,
Touched.Whiran,Craft,Feather Working,,0,
Touched.Whiran,Craft,Fletchery,,0,
Touched.Whiran,Craft,Floristry,,0,
Touched.Whiran,Craft,Instrument Making,,0,
Touched.Whiran,Craft,Jewelry Making,,0,
Touched.Whiran,Craft,Knife Making,,0,
Touched.Whiran,Craft,Leatherworking,,0,
Touched.Whiran,Craft,Lumberjacking,,0,
Touched.Whiran,Craft,Pick Making,,0,
Touched.Whiran,Craft,Spear Making,,0,
Touched.Whiran,Craft,Stonecrafting,,0,
Touched.Whiran,Craft,Sword Making,,0,
Touched.Whiran,Craft,Tanning,,0,
Touched.Whiran,Craft,Tent Making,,0,
Touched.Whiran,Craft,Tool Making,,0,
Touched.Whiran,Craft,Wagon Making,,0,
Touched.Whiran,Craft,Woodworking,,0,
Touched.Whiran,Language,Allundean,,0,
Touched.Whiran,Language,Bendune,,0,
Touched.Whiran,Language,Cavilish,,0,
Touched.Whiran,Language,Mirukkium,,0,
Touched.Whiran,Language,Tribal Accent,,0,
Touched.Whiran,Manipulation,Bandage,,0,
Touched.Whiran,Manipulation,Pick,,0,
Touched.Whiran,Manipulation,Pilot,,0,
Touched.Whiran,Manipulation,Poisoning,,0,
Touched.Whiran,Manipulation,Ride,,0,
Touched.Whiran,Manipulation,Skinning,,0,
Touched.Whiran,Manipulation,Sleight of Hand,,0,
Touched.Whiran,Manipulation,Steal,,0,
Touched.Whiran,Perception,Direction Sense,,0,
Touched.Whiran,Perception,Forage,,0,
Touched.Whiran,Perception,Hunt (city),,0,
Touched.Whiran,Perception,Hunt (wilderness),,0,
Touched.Whiran,Perception,Listen (city),advanced,3,
Touched.Whiran,Perception,Listen (wilderness),advanced,3,
Touched.Whiran,Perception,Peek,,0,
Touched.Whiran,Perception,Scan,advanced,3,
Touched.Whiran,Perception,Search,,0,
Touched.Whiran,Perception,Watch,,0,
Touched.Whiran,Perk,Alcohol Tolerance Perk,,0,
Touched.Whiran,Perk,Better Movement Regeneration,,0,
Touched.Whiran,Perk,City Forage,,0,
Touched.Whiran,Perk,City Hunt,,0,
Touched.Whiran,Perk,City Stealth,x,1,
Touched.Whiran,Perk,Customcraft,,0,
Touched.Whiran,Perk,Hitch 2 Mounts,,0,
Touched.Whiran,Perk,Learn Languages Perk,,0,
Touched.Whiran,Perk,Learn Ride Faster,,0,
Touched.Whiran,Perk,Pain Tolerance Perk,,0,
Touched.Whiran,Perk,Tame Mounts,,0,
Touched.Whiran,Perk,Wilderness Forage,,0,
